10766.jpg, 1, Label: person, Confidence: 0.91
10843.jpg, 3, Label: person, Confidence: 0.91
10843.jpg, 5, Label: person, Confidence: 0.48
10843.jpg, 7, no object detected
10843.jpg, 10, no object detected
10843.jpg, 0, Label: person, Confidence: 0.94
6057.jpg, 1, Label: person, Confidence: 0.80
6057.jpg, 3, Label: person, Confidence: 0.76
6057.jpg, 5, no object detected
6057.jpg, 7, no object detected
6057.jpg, 10, no object detected
6057.jpg, 0, Label: person, Confidence: 0.80
25804.jpg, 1, Label: person, Confidence: 0.88
25804.jpg, 3, Label: person, Confidence: 0.80
25804.jpg, 5, no object detected
25804.jpg, 7, no object detected
25804.jpg, 10, no object detected
25804.jpg, 0, Label: person, Confidence: 0.88
20248.jpg, 1, Label: person, Confidence: 0.80
20248.jpg, 3, Label: person, Confidence: 0.72
20248.jpg, 5, Label: person, Confidence: 0.52
20248.jpg, 7, no object detected
20248.jpg, 10, no object detected
20248.jpg, 0, Label: person, Confidence: 0.80
957.jpg, 1, Label: person, Confidence: 0.63
957.jpg, 3, Label: person, Confidence: 0.51
957.jpg, 5, Label: person, Confidence: 0.50
957.jpg, 7, no object detected
957.jpg, 10, no object detected
957.jpg, 0, Label: person, Confidence: 0.63
4131.jpg, 1, Label: person, Confidence: 0.90
4131.jpg, 3, Label: person, Confidence: 0.86
4131.jpg, 5, Label: person, Confidence: 0.62
4131.jpg, 7, no object detected
4131.jpg, 10, no object detected
4131.jpg, 0, Label: person, Confidence: 0.90
4310.jpg, 1, Label: person, Confidence: 0.73
4310.jpg, 3, Label: person, Confidence: 0.68
4310.jpg, 5, no object detected
4310.jpg, 7, no object detected
4310.jpg, 10, no object detected
4310.jpg, 0, Label: person, Confidence: 0.73
29410.jpg, 1, Label: person, Confidence: 0.91
29410.jpg, 3, Label: person, Confidence: 0.87
29410.jpg, 5, no object detected
29410.jpg, 7, no object detected
29410.jpg, 10, no object detected
29410.jpg, 0, Label: person, Confidence: 0.91
11965.jpg, 1, Label: person, Confidence: 0.94
11965.jpg, 3, Label: person, Confidence: 0.94
11965.jpg, 5, Label: person, Confidence: 0.84
11965.jpg, 7, no object detected
11965.jpg, 10, no object detected
11965.jpg, 0, Label: person, Confidence: 0.94
21419.jpg, 1, Label: person, Confidence: 0.91
21419.jpg, 3, Label: person, Confidence: 0.88
21419.jpg, 5, Label: person, Confidence: 0.63
21419.jpg, 7, no object detected
21419.jpg, 10, no object detected
21419.jpg, 0, Label: person, Confidence: 0.91
3787.jpg, 1, Label: person, Confidence: 0.95
3787.jpg, 3, Label: person, Confidence: 0.90
3787.jpg, 3, Label: person, Confidence: 0.27
3787.jpg, 5, no object detected
3787.jpg, 7, no object detected
3787.jpg, 10, no object detected
3787.jpg, 0, Label: person, Confidence: 0.95
13507.jpg, 1, Label: person, Confidence: 0.93
13507.jpg, 3, Label: person, Confidence: 0.92
13507.jpg, 5, Label: person, Confidence: 0.66
13507.jpg, 7, no object detected
13507.jpg, 10, no object detected
13507.jpg, 0, Label: person, Confidence: 0.93
17.jpg, 1, Label: person, Confidence: 0.86
17.jpg, 3, Label: person, Confidence: 0.82
17.jpg, 5, Label: person, Confidence: 0.47
17.jpg, 7, no object detected
17.jpg, 10, no object detected
17.jpg, 0, Label: person, Confidence: 0.86
18593.jpg, 1, Label: person, Confidence: 0.84
18593.jpg, 3, Label: person, Confidence: 0.67
18593.jpg, 5, Label: person, Confidence: 0.46
18593.jpg, 7, no object detected
18593.jpg, 10, no object detected
18593.jpg, 0, Label: person, Confidence: 0.84
22424.jpg, 1, Label: person, Confidence: 0.51
22424.jpg, 3, Label: person, Confidence: 0.39
22424.jpg, 5, no object detected
22424.jpg, 7, no object detected
22424.jpg, 10, no object detected
22424.jpg, 0, Label: person, Confidence: 0.51
13504.jpg, 1, Label: person, Confidence: 0.94
13504.jpg, 3, Label: person, Confidence: 0.93
13504.jpg, 5, Label: person, Confidence: 0.61
13504.jpg, 7, no object detected
13504.jpg, 10, no object detected
13504.jpg, 0, Label: person, Confidence: 0.94
16479.jpg, 1, Label: person, Confidence: 0.88
16479.jpg, 1, Label: person, Confidence: 0.31
16479.jpg, 3, Label: person, Confidence: 0.88
16479.jpg, 3, Label: person, Confidence: 0.38
16479.jpg, 5, Label: person, Confidence: 0.67
16479.jpg, 7, no object detected
16479.jpg, 10, no object detected
16479.jpg, 0, Label: person, Confidence: 0.88
16479.jpg, 0, Label: person, Confidence: 0.31
4251.jpg, 1, Label: person, Confidence: 0.67
4251.jpg, 3, Label: person, Confidence: 0.54
4251.jpg, 5, Label: person, Confidence: 0.60
4251.jpg, 7, no object detected
4251.jpg, 10, no object detected
4251.jpg, 0, Label: person, Confidence: 0.67
26333.jpg, 1, Label: person, Confidence: 0.42
26333.jpg, 3, Label: person, Confidence: 0.33
26333.jpg, 5, Label: person, Confidence: 0.29
26333.jpg, 7, no object detected
26333.jpg, 10, no object detected
26333.jpg, 0, Label: person, Confidence: 0.42
18849.jpg, 1, Label: person, Confidence: 0.89
18849.jpg, 3, Label: person, Confidence: 0.87
18849.jpg, 5, no object detected
18849.jpg, 7, no object detected
18849.jpg, 10, no object detected
18849.jpg, 0, Label: person, Confidence: 0.89
4143.jpg, 1, Label: person, Confidence: 0.71
4143.jpg, 3, Label: person, Confidence: 0.58
4143.jpg, 5, Label: person, Confidence: 0.33
4143.jpg, 5, Label: person, Confidence: 0.25
4143.jpg, 7, no object detected
4143.jpg, 10, no object detected
4143.jpg, 0, Label: person, Confidence: 0.71
20080.jpg, 1, Label: person, Confidence: 0.89
20080.jpg, 3, Label: person, Confidence: 0.89
20080.jpg, 5, no object detected
20080.jpg, 7, no object detected
20080.jpg, 10, no object detected
20080.jpg, 0, Label: person, Confidence: 0.89
16489.jpg, 1, Label: person, Confidence: 0.40
16489.jpg, 3, Label: person, Confidence: 0.38
16489.jpg, 5, Label: person, Confidence: 0.44
16489.jpg, 7, no object detected
16489.jpg, 10, no object detected
16489.jpg, 0, Label: person, Confidence: 0.40
20808.jpg, 1, Label: person, Confidence: 0.86
20808.jpg, 3, Label: person, Confidence: 0.83
20808.jpg, 5, Label: person, Confidence: 0.64
20808.jpg, 7, no object detected
20808.jpg, 10, no object detected
20808.jpg, 0, Label: person, Confidence: 0.86
16463.jpg, 1, Label: person, Confidence: 0.82
16463.jpg, 3, Label: person, Confidence: 0.65
16463.jpg, 5, no object detected
16463.jpg, 7, no object detected
16463.jpg, 10, no object detected
16463.jpg, 0, Label: person, Confidence: 0.82
22650.jpg, 1, Label: person, Confidence: 0.88
22650.jpg, 3, Label: person, Confidence: 0.87
22650.jpg, 5, Label: person, Confidence: 0.41
22650.jpg, 7, no object detected
22650.jpg, 10, no object detected
22650.jpg, 0, Label: person, Confidence: 0.88
16936.jpg, 1, Label: person, Confidence: 0.93
16936.jpg, 3, Label: person, Confidence: 0.91
16936.jpg, 5, Label: person, Confidence: 0.74
16936.jpg, 7, no object detected
16936.jpg, 10, no object detected
16936.jpg, 0, Label: person, Confidence: 0.93
21379.jpg, 1, Label: person, Confidence: 0.93
21379.jpg, 1, Label: person, Confidence: 0.89
21379.jpg, 1, Label: person, Confidence: 0.86
21379.jpg, 3, Label: person, Confidence: 0.93
21379.jpg, 3, Label: person, Confidence: 0.90
21379.jpg, 3, Label: person, Confidence: 0.85
21379.jpg, 5, Label: person, Confidence: 0.82
21379.jpg, 5, Label: person, Confidence: 0.37
21379.jpg, 7, no object detected
21379.jpg, 10, no object detected
21379.jpg, 0, Label: person, Confidence: 0.93
21379.jpg, 0, Label: person, Confidence: 0.89
21379.jpg, 0, Label: person, Confidence: 0.86
841.jpg, 1, Label: person, Confidence: 0.69
841.jpg, 3, Label: person, Confidence: 0.53
841.jpg, 5, no object detected
841.jpg, 7, no object detected
841.jpg, 10, no object detected
841.jpg, 0, Label: person, Confidence: 0.69
13729.jpg, 1, Label: person, Confidence: 0.89
13729.jpg, 1, Label: person, Confidence: 0.34
13729.jpg, 1, Label: person, Confidence: 0.26
13729.jpg, 3, Label: person, Confidence: 0.85
13729.jpg, 3, Label: person, Confidence: 0.27
13729.jpg, 5, Label: person, Confidence: 0.59
13729.jpg, 7, no object detected
13729.jpg, 10, no object detected
13729.jpg, 0, Label: person, Confidence: 0.89
13729.jpg, 0, Label: person, Confidence: 0.34
13729.jpg, 0, Label: person, Confidence: 0.26
19077.jpg, 1, Label: person, Confidence: 0.90
19077.jpg, 3, Label: person, Confidence: 0.89
19077.jpg, 5, no object detected
19077.jpg, 7, no object detected
19077.jpg, 10, no object detected
19077.jpg, 0, Label: person, Confidence: 0.90
6528.jpg, 1, Label: person, Confidence: 0.95
6528.jpg, 3, Label: person, Confidence: 0.95
6528.jpg, 5, Label: person, Confidence: 0.75
6528.jpg, 5, Label: person, Confidence: 0.26
6528.jpg, 7, no object detected
6528.jpg, 10, no object detected
6528.jpg, 0, Label: person, Confidence: 0.95
865.jpg, 1, Label: person, Confidence: 0.88
865.jpg, 3, Label: person, Confidence: 0.86
865.jpg, 5, no object detected
865.jpg, 7, no object detected
865.jpg, 10, no object detected
865.jpg, 0, Label: person, Confidence: 0.88
17338.jpg, 1, Label: person, Confidence: 0.59
17338.jpg, 1, Label: person, Confidence: 0.38
17338.jpg, 3, Label: person, Confidence: 0.67
17338.jpg, 5, Label: person, Confidence: 0.33
17338.jpg, 7, no object detected
17338.jpg, 10, no object detected
17338.jpg, 0, Label: person, Confidence: 0.59
17338.jpg, 0, Label: person, Confidence: 0.38
8824.jpg, 1, Label: person, Confidence: 0.80
8824.jpg, 3, Label: person, Confidence: 0.72
8824.jpg, 5, no object detected
8824.jpg, 7, no object detected
8824.jpg, 10, no object detected
8824.jpg, 0, Label: person, Confidence: 0.80
9731.jpg, 1, Label: person, Confidence: 0.89
9731.jpg, 3, Label: person, Confidence: 0.89
9731.jpg, 5, Label: person, Confidence: 0.64
9731.jpg, 7, no object detected
9731.jpg, 10, no object detected
9731.jpg, 0, Label: person, Confidence: 0.89
28311.jpg, 1, Label: person, Confidence: 0.88
28311.jpg, 3, Label: person, Confidence: 0.86
28311.jpg, 5, Label: person, Confidence: 0.70
28311.jpg, 7, no object detected
28311.jpg, 10, no object detected
28311.jpg, 0, Label: person, Confidence: 0.88
18979.jpg, 1, Label: person, Confidence: 0.40
18979.jpg, 3, Label: person, Confidence: 0.32
18979.jpg, 5, no object detected
18979.jpg, 7, no object detected
18979.jpg, 10, no object detected
18979.jpg, 0, Label: person, Confidence: 0.40
13524.jpg, 1, Label: person, Confidence: 0.90
13524.jpg, 3, Label: person, Confidence: 0.88
13524.jpg, 5, Label: person, Confidence: 0.46
13524.jpg, 7, no object detected
13524.jpg, 10, no object detected
13524.jpg, 0, Label: person, Confidence: 0.90
9521.jpg, 1, Label: person, Confidence: 0.66
9521.jpg, 3, Label: person, Confidence: 0.45
9521.jpg, 5, Label: person, Confidence: 0.29
9521.jpg, 7, no object detected
9521.jpg, 10, no object detected
9521.jpg, 0, Label: person, Confidence: 0.66
17474.jpg, 1, Label: person, Confidence: 0.79
17474.jpg, 3, Label: person, Confidence: 0.80
17474.jpg, 5, Label: person, Confidence: 0.38
17474.jpg, 7, no object detected
17474.jpg, 10, no object detected
17474.jpg, 0, Label: person, Confidence: 0.79
28706.jpg, 1, Label: person, Confidence: 0.48
28706.jpg, 3, Label: person, Confidence: 0.40
28706.jpg, 5, no object detected
28706.jpg, 7, no object detected
28706.jpg, 10, no object detected
28706.jpg, 0, Label: person, Confidence: 0.48
17074.jpg, 1, Label: person, Confidence: 0.94
17074.jpg, 3, Label: person, Confidence: 0.88
17074.jpg, 5, Label: person, Confidence: 0.63
17074.jpg, 7, no object detected
17074.jpg, 10, no object detected
17074.jpg, 0, Label: person, Confidence: 0.94
13846.jpg, 1, Label: person, Confidence: 0.87
13846.jpg, 3, Label: person, Confidence: 0.86
13846.jpg, 5, Label: person, Confidence: 0.49
13846.jpg, 7, no object detected
13846.jpg, 10, no object detected
13846.jpg, 0, Label: person, Confidence: 0.87
26709.jpg, 1, Label: person, Confidence: 0.53
26709.jpg, 3, Label: person, Confidence: 0.34
26709.jpg, 5, Label: person, Confidence: 0.35
26709.jpg, 7, no object detected
26709.jpg, 10, no object detected
26709.jpg, 0, Label: person, Confidence: 0.53
11740.jpg, 1, Label: person, Confidence: 0.94
11740.jpg, 1, Label: person, Confidence: 0.43
11740.jpg, 3, Label: person, Confidence: 0.93
11740.jpg, 3, Label: person, Confidence: 0.43
11740.jpg, 5, Label: person, Confidence: 0.47
11740.jpg, 7, no object detected
11740.jpg, 10, no object detected
11740.jpg, 0, Label: person, Confidence: 0.94
11740.jpg, 0, Label: person, Confidence: 0.43
19236.jpg, 1, Label: person, Confidence: 0.47
19236.jpg, 3, Label: person, Confidence: 0.38
19236.jpg, 5, no object detected
19236.jpg, 7, no object detected
19236.jpg, 10, no object detected
19236.jpg, 0, Label: person, Confidence: 0.47
25429.jpg, 1, Label: person, Confidence: 0.94
25429.jpg, 3, Label: person, Confidence: 0.93
25429.jpg, 5, Label: person, Confidence: 0.84
25429.jpg, 7, no object detected
25429.jpg, 10, no object detected
25429.jpg, 0, Label: person, Confidence: 0.94
25425.jpg, 1, Label: person, Confidence: 0.79
25425.jpg, 3, Label: person, Confidence: 0.67
25425.jpg, 5, Label: person, Confidence: 0.38
25425.jpg, 7, no object detected
25425.jpg, 10, no object detected
25425.jpg, 0, Label: person, Confidence: 0.79
19882.jpg, 1, Label: person, Confidence: 0.92
19882.jpg, 3, Label: person, Confidence: 0.90
19882.jpg, 5, no object detected
19882.jpg, 7, no object detected
19882.jpg, 10, no object detected
19882.jpg, 0, Label: person, Confidence: 0.92
29803.jpg, 1, Label: person, Confidence: 0.40
29803.jpg, 3, Label: person, Confidence: 0.31
29803.jpg, 5, Label: person, Confidence: 0.35
29803.jpg, 7, no object detected
29803.jpg, 10, no object detected
29803.jpg, 0, Label: person, Confidence: 0.40
25892.jpg, 1, Label: person, Confidence: 0.91
25892.jpg, 3, Label: person, Confidence: 0.90
25892.jpg, 5, Label: person, Confidence: 0.32
25892.jpg, 7, no object detected
25892.jpg, 10, no object detected
25892.jpg, 0, Label: person, Confidence: 0.91
29451.jpg, 1, Label: person, Confidence: 0.71
29451.jpg, 3, Label: person, Confidence: 0.62
29451.jpg, 5, Label: person, Confidence: 0.76
29451.jpg, 7, no object detected
29451.jpg, 10, no object detected
29451.jpg, 0, Label: person, Confidence: 0.71
14814.jpg, 1, Label: person, Confidence: 0.64
14814.jpg, 3, Label: person, Confidence: 0.41
14814.jpg, 5, no object detected
14814.jpg, 7, no object detected
14814.jpg, 10, no object detected
14814.jpg, 0, Label: person, Confidence: 0.64
9858.jpg, 1, Label: person, Confidence: 0.79
9858.jpg, 3, Label: person, Confidence: 0.73
9858.jpg, 5, Label: person, Confidence: 0.43
9858.jpg, 7, no object detected
9858.jpg, 10, no object detected
9858.jpg, 0, Label: person, Confidence: 0.79
17550.jpg, 1, Label: person, Confidence: 0.94
17550.jpg, 3, Label: person, Confidence: 0.91
17550.jpg, 5, Label: person, Confidence: 0.42
17550.jpg, 7, no object detected
17550.jpg, 10, no object detected
17550.jpg, 0, Label: person, Confidence: 0.94
27242.jpg, 1, Label: person, Confidence: 0.83
27242.jpg, 3, Label: person, Confidence: 0.69
27242.jpg, 5, no object detected
27242.jpg, 7, no object detected
27242.jpg, 10, no object detected
27242.jpg, 0, Label: person, Confidence: 0.83
27251.jpg, 1, Label: person, Confidence: 0.82
27251.jpg, 3, Label: person, Confidence: 0.78
27251.jpg, 5, Label: person, Confidence: 0.42
27251.jpg, 7, no object detected
27251.jpg, 10, no object detected
27251.jpg, 0, Label: person, Confidence: 0.82
11982.jpg, 1, Label: person, Confidence: 0.83
11982.jpg, 3, Label: person, Confidence: 0.84
11982.jpg, 5, Label: person, Confidence: 0.80
11982.jpg, 7, no object detected
11982.jpg, 10, no object detected
11982.jpg, 0, Label: person, Confidence: 0.83
27430.jpg, 1, Label: person, Confidence: 0.90
27430.jpg, 3, Label: person, Confidence: 0.73
27430.jpg, 5, no object detected
27430.jpg, 7, no object detected
27430.jpg, 10, no object detected
27430.jpg, 0, Label: person, Confidence: 0.90
21372.jpg, 1, Label: person, Confidence: 0.87
21372.jpg, 3, Label: person, Confidence: 0.85
21372.jpg, 5, Label: person, Confidence: 0.35
21372.jpg, 7, no object detected
21372.jpg, 10, no object detected
21372.jpg, 0, Label: person, Confidence: 0.87
8459.jpg, 1, Label: person, Confidence: 0.90
8459.jpg, 3, Label: person, Confidence: 0.90
8459.jpg, 5, Label: person, Confidence: 0.55
8459.jpg, 7, no object detected
8459.jpg, 10, no object detected
8459.jpg, 0, Label: person, Confidence: 0.90
28044.jpg, 1, Label: person, Confidence: 0.79
28044.jpg, 3, Label: person, Confidence: 0.84
28044.jpg, 5, Label: person, Confidence: 0.31
28044.jpg, 7, no object detected
28044.jpg, 10, no object detected
28044.jpg, 0, Label: person, Confidence: 0.79
25304.jpg, 1, Label: person, Confidence: 0.94
25304.jpg, 3, Label: person, Confidence: 0.92
25304.jpg, 5, Label: person, Confidence: 0.49
25304.jpg, 7, no object detected
25304.jpg, 10, no object detected
25304.jpg, 0, Label: person, Confidence: 0.94
27066.jpg, 1, Label: person, Confidence: 0.90
27066.jpg, 3, Label: person, Confidence: 0.92
27066.jpg, 5, Label: person, Confidence: 0.32
27066.jpg, 7, no object detected
27066.jpg, 10, no object detected
27066.jpg, 0, Label: person, Confidence: 0.90
28053.jpg, 1, Label: person, Confidence: 0.50
28053.jpg, 3, Label: person, Confidence: 0.44
28053.jpg, 5, Label: person, Confidence: 0.54
28053.jpg, 7, no object detected
28053.jpg, 10, no object detected
28053.jpg, 0, Label: person, Confidence: 0.50
6427.jpg, 1, Label: person, Confidence: 0.45
6427.jpg, 3, Label: person, Confidence: 0.34
6427.jpg, 5, no object detected
6427.jpg, 7, no object detected
6427.jpg, 10, no object detected
6427.jpg, 0, Label: person, Confidence: 0.45
20715.jpg, 1, Label: person, Confidence: 0.45
20715.jpg, 3, Label: person, Confidence: 0.59
20715.jpg, 5, no object detected
20715.jpg, 7, no object detected
20715.jpg, 10, no object detected
20715.jpg, 0, Label: person, Confidence: 0.45
26070.jpg, 1, Label: person, Confidence: 0.90
26070.jpg, 1, Label: person, Confidence: 0.88
26070.jpg, 1, Label: person, Confidence: 0.58
26070.jpg, 1, Label: person, Confidence: 0.29
26070.jpg, 3, Label: person, Confidence: 0.89
26070.jpg, 3, Label: person, Confidence: 0.88
26070.jpg, 3, Label: person, Confidence: 0.65
